account_id,customer_name,national_id,phone_number,origination_date,months_on_book,age,gender,nationality,region,employer_sector,product_type,loan_amount_sar,outstanding_balance_sar,monthly_installment_sar,interest_rate_pct,loan_tenure_months,remaining_tenure_months,collateral_flag,current_dpd,delinquency_bucket,max_dpd_ever,dpd_trend,times_entered_30dpd,ontime_payment_ratio,partial_payment_frequency,avg_payment_ratio,total_payments_made,total_amount_paid_sar,months_since_last_payment,last_payment_amount_sar,total_ptps_made,ptps_kept,ptps_broken,consecutive_broken_ptps,ptp_reliability_rate,avg_days_late_broken_ptp,has_active_ptp,ptp_due_date,ptp_amount_sar,ptp_captured_by,call_pickup_rate,sms_response_rate,whatsapp_response_rate,email_response_rate,preferred_contact_window,days_since_last_contact,contact_attempts_30d,right_party_contact_rate,monthly_income_sar,salary_day,days_to_next_salary,dti_ratio,other_active_loans,bureau_score_at_origination,job_loss_flag,medical_hardship_flag,family_status_change,dispute_flag,fraud_suspected_flag,legal_action_flag,handling_type,assigned_agent_name,assigned_agent_id,settlement_eligible,ots_discount_pct,waiver_requested,ptp_score,pay_probability,risk_tier,recommended_channel,outcome_label
WAT-003714,Khalid Al-Asmari,1429990536,0525509887,2023-11-30,27,36,Male,Saudi,Jeddah,Government,Personal Finance,25500,14000,620,7.42,48,21,False,117,NPA,170,Worsening,4,0.18,0.26,0.17,4,500,7,0,9,2,7,4,0.22,40,True,2026-04-05,700,Human Agent,0.26,0.28,0.31,0.03,9am-12pm,42,20,0.22,4000,26,2,0.155,2,572,False,False,False,False,False,True,Human Led,Bader Al-Mutlaq,AGT-029,True,15,False,331,0.056,Very High Risk,Human Agent,Not Paid
WAT-003715,Tariq Al-Bogami,1638683989,0590480455,2023-07-14,32,29,Male,Saudi,Jeddah,Government,Home Finance,552000,484000,5920,9.96,180,148,True,4,1-30 DPD,29,Worsening,0,0.58,0.27,0.59,18,63000,0,4300,1,0,1,1,0.0,24,True,2026-03-28,8100,AI,0.32,0.33,0.39,0.01,12pm-3pm,7,4,0.24,7700,1,7,0.769,1,621,True,False,True,False,False,False,AI Only,N/A,N/A,False,0,False,636,0.61,Medium Risk,WhatsApp,Pending
WAT-003716,Hessa Al-Thubaiti,1764251605,0593486429,2020-05-18,70,53,Female,Saudi,Riyadh,Semi-Government,Auto Finance,36500,14000,890,7.99,48,0,True,25,1-30 DPD,82,Worsening,1,1.0,0.5,1.06,70,66000,1,0,2,1,1,1,0.5,42,False,,0,,0.26,0.02,0.04,0.15,9am-12pm,7,1,0.22,10600,1,7,0.084,0,643,False,False,False,False,False,False,AI Only,N/A,N/A,False,0,False,839,0.98,Low Risk,SMS,Paid
WAT-003717,Majed Al-Thubaiti,1704931711,0583970334,2024-05-19,22,37,Male,Saudi,Riyadh,Semi-Government,Personal Finance,57000,11500,4990,9.09,12,0,False,24,1-30 DPD,49,Improving,0,0.92,0.5,0.83,20,83000,1,0,0,0,0,0,,0,False,,0,,0.45,0.27,0.31,0.27,After 9pm,5,1,0.33,12500,26,2,0.399,2,440,False,False,False,False,False,False,AI Only,N/A,N/A,False,0,False,839,0.98,Low Risk,SMS,Pending
WAT-003718,Rayan Al-Maliki,2107356795,0591114251,2021-01-22,61,46,Male,Expat-GCC,Riyadh,Military/Security,Personal Finance,38500,12500,1190,6.79,36,0,True,89,61-90 DPD,108,Stable,4,0.26,0.52,0.26,15,4500,2,0,5,3,2,2,0.6,43,True,2026-04-10,1100,Human Agent,0.62,0.54,0.87,0.07,12pm-3pm,10,13,0.55,20600,27,3,0.058,2,680,False,False,False,False,False,False,Human Led,Sara Al-Mutairi,AGT-004,False,0,False,777,0.868,Low Risk,SMS,Paid
WAT-003719,Adel Al-Mutairi,1325626143,0535326726,2022-04-27,46,39,Male,Saudi,Jeddah,Private - Large,Auto Finance,79000,33000,1880,6.79,48,2,True,55,31-60 DPD,80,Stable,6,0.78,0.36,0.84,35,55500,2,0,3,1,2,1,0.33,16,True,2026-04-12,2900,AI,0.37,0.54,0.91,0.08,12pm-3pm,14,5,0.23,7300,1,7,0.258,2,621,False,False,False,False,False,False,Human Led,Waleed Al-Bishi,AGT-019,False,0,False,798,0.905,Low Risk,SMS,Pending
WAT-003720,Tariq Al-Khaldi,1126529324,0519504390,2020-07-13,68,48,Male,Saudi,Dammam,Semi-Government,Personal Finance,22500,9000,710,8.0,36,0,False,243,Write-off,302,Worsening,5,0.0,0.9,0.0,1,0,17,0,11,3,8,4,0.27,18,False,,0,,0.13,0.46,0.69,0.35,3pm-6pm,27,12,0.11,12900,26,2,0.055,1,593,False,False,False,False,False,False,Human Led,Adel Al-Thubaiti,AGT-021,True,10,False,311,0.02,Very High Risk,Human Agent,Not Paid
WAT-003721,Waleed Al-Ghamdi,1910789770,0533106001,2022-02-27,48,29,Male,Saudi,Riyadh,Government,Personal Finance,53500,27000,1120,9.43,60,12,False,56,31-60 DPD,84,Improving,6,0.61,0.72,0.64,29,21000,2,0,1,0,1,1,0.0,43,False,,0,,0.47,0.4,0.64,0.35,3pm-6pm,11,5,0.3,14600,1,7,0.077,1,604,False,False,False,False,False,False,Human Led,Ziyad Al-Zahrani,AGT-025,False,0,False,763,0.842,Low Risk,SMS,Pending
WAT-003722,Fahad Al-Zahrani,1490393994,0510731180,2022-12-06,39,48,Male,Saudi,Riyadh,Semi-Government,Auto Finance,75000,36500,1590,9.8,60,21,True,87,61-90 DPD,129,Worsening,4,0.5,0.72,0.39,19,12000,3,0,4,2,2,2,0.5,11,True,2026-04-06,1100,AI,0.45,0.18,0.33,0.16,After 9pm,15,12,0.36,21500,1,7,0.074,0,723,False,False,False,False,False,False,Human Led,Lama Al-Ahmadi,AGT-012,False,0,False,686,0.702,Medium Risk,WhatsApp,Not Paid
WAT-003723,Fatima Al-Asmari,1651812972,0563057217,2023-12-15,27,41,Female,Saudi,Jeddah,Government,Auto Finance,167500,123000,2740,5.58,72,45,True,1,1-30 DPD,59,Improving,0,0.32,0.26,0.21,8,4500,1,0,0,0,0,0,,0,False,,0,,0.45,0.32,0.39,0.07,3pm-6pm,2,2,0.37,13600,28,4,0.201,1,583,False,False,False,False,False,False,AI Only,N/A,N/A,False,0,False,839,0.98,Low Risk,SMS,Pending
WAT-003724,Ibrahim Al-Qahtani,2397249068,0541046507,2025-05-02,10,35,Male,Expat-Asian,Dammam,Private - Large,Auto Finance,86500,77500,1670,5.97,60,50,True,83,61-90 DPD,137,Worsening,5,0.29,0.96,0.28,2,1000,3,0,3,2,1,1,0.67,22,False,,0,,0.63,0.67,1.0,0.33,9am-12pm,21,4,0.45,8400,27,3,0.199,1,594,False,True,False,False,False,False,Human Led,Hind Al-Juhani,AGT-018,False,0,False,770,0.855,Low Risk,SMS,Pending
WAT-003725,Sara Al-Asmari,1768369761,0597721672,2023-12-07,27,36,Female,Saudi,Jeddah,Semi-Government,Personal Finance,64000,15500,2920,9.01,24,0,False,146,NPA,183,Worsening,1,0.0,0.52,0.0,1,0,4,0,4,2,2,1,0.5,8,False,,0,,0.08,0.07,0.11,0.03,3pm-6pm,15,4,0.05,13700,27,3,0.213,5,800,False,False,False,False,False,False,Human Led,Abeer Al-Enazi,AGT-026,False,0,True,311,0.02,Very High Risk,Human Agent,Not Paid
WAT-003726,Hamad Al-Ahmadi,1282725962,0594301963,2024-01-03,26,41,Male,Saudi,Riyadh,Private - Large,Auto Finance,121000,49000,3880,9.56,36,10,True,5,1-30 DPD,36,Stable,0,0.65,0.38,0.45,16,28000,0,3600,2,1,1,1,0.5,12,True,2026-04-08,7300,AI,0.28,0.25,0.39,0.01,12pm-3pm,2,2,0.19,7800,29,5,0.497,1,594,False,False,False,False,False,False,AI + Human,Hind Al-Juhani,AGT-018,True,30,False,826,0.956,Low Risk,SMS,Paid
WAT-003727,Khalid Al-Enazi,2761270800,0545103883,2023-12-25,26,39,Male,Expat-Arab,Dammam,Private - SME,Personal Finance,51500,34500,1260,8.02,48,22,False,57,31-60 DPD,67,Worsening,5,0.18,0.16,0.19,4,1000,2,0,3,2,1,1,0.67,18,False,,0,,0.6,0.19,0.24,0.03,6pm-9pm,13,2,0.47,6300,27,3,0.2,2,701,False,False,False,False,False,False,Human Led,Faisal Al-Rashidi,AGT-001,True,15,False,836,0.974,Low Risk,SMS,Pending
WAT-003728,Ibrahim Al-Khaldi,1489154652,0555557012,2023-10-06,29,28,Male,Saudi,Asir,Private - Large,Personal Finance,42000,6000,1920,9.14,24,0,True,89,61-90 DPD,100,Stable,5,0.42,0.56,0.3,12,7000,2,0,6,2,4,3,0.33,12,False,,0,,0.34,0.11,0.15,0.04,3pm-6pm,14,3,0.27,15100,29,5,0.127,2,804,False,False,False,False,False,False,Human Led,Lama Al-Ahmadi,AGT-012,False,0,False,444,0.262,High Risk,AI Voice,Paid
WAT-003729,Shahad Al-Otaibi,1862875929,0510621652,2024-11-13,16,39,Female,Saudi,Dammam,Semi-Government,Home Finance,452000,424500,4430,8.43,180,164,True,66,61-90 DPD,117,Worsening,1,0.39,0.21,0.33,6,9000,2,0,2,1,1,1,0.5,37,False,,0,,0.59,0.11,0.2,0.09,6pm-9pm,3,11,0.42,20400,27,3,0.217,0,524,False,False,False,False,False,False,AI + Human,Rana Al-Shahrani,AGT-022,False,0,True,752,0.822,Low Risk,SMS,Paid
WAT-003730,Amal Al-Balawi,1400069804,0555626032,2019-10-28,76,45,Female,Saudi,Madinah,Government,Auto Finance,53000,5000,1330,9.45,48,0,True,26,1-30 DPD,28,Stable,1,0.59,0.53,0.48,44,28000,1,0,0,0,0,0,,0,True,2026-04-03,1400,AI,0.09,0.49,0.89,0.04,Before 9am,0,2,0.06,10100,27,3,0.132,2,541,False,False,False,False,False,False,AI + Human,Ghada Al-Bogami,AGT-024,False,0,False,839,0.98,Low Risk,SMS,Paid
WAT-003731,Ziyad Al-Otaibi,1487071806,0584799854,2024-11-03,16,35,Male,Saudi,Asir,Government,Personal Finance,21000,15500,410,6.22,60,44,False,18,1-30 DPD,22,Worsening,1,0.44,0.58,0.44,7,1500,0,300,1,0,1,1,0.0,42,True,2026-04-07,500,AI,0.68,0.13,0.22,0.0,12pm-3pm,7,1,0.54,17200,25,1,0.024,2,513,False,False,False,False,False,False,AI Only,N/A,N/A,False,0,False,836,0.974,Low Risk,SMS,Paid
WAT-003732,Turki Al-Asmari,1837248293,0510526897,2024-11-10,16,24,Male,Saudi,Riyadh,Self-Employed,Home Finance,1466000,1392500,11180,6.79,240,224,True,32,31-60 DPD,45,Worsening,5,0.47,0.72,0.49,7,38500,2,0,2,1,1,1,0.5,23,False,,0,,0.52,0.32,0.56,0.11,3pm-6pm,2,2,0.49,6700,27,3,0.9,1,589,False,False,True,False,False,False,AI + Human,Bader Al-Mutlaq,AGT-029,False,0,False,837,0.977,Low Risk,SMS,Paid
WAT-003733,Adel Al-Shehri,1724088342,0583155885,2020-12-20,63,27,Male,Saudi,Jeddah,Semi-Government,Personal Finance,48000,9500,920,5.61,60,0,False,36,31-60 DPD,83,Worsening,1,0.76,0.39,0.61,47,26500,2,0,1,0,1,0,0.0,5,False,,0,,0.22,0.08,0.13,0.17,6pm-9pm,6,3,0.14,19000,29,5,0.048,0,593,False,False,False,False,False,False,AI Only,N/A,N/A,True,25,False,646,0.63,Medium Risk,WhatsApp,Paid
WAT-003734,Khalid Al-Ahmadi,1426604103,0594596860,2019-05-09,82,46,Male,Saudi,Riyadh,Private - Large,Home Finance,232000,153000,2150,9.43,240,158,True,23,1-30 DPD,54,Stable,0,0.49,0.26,0.41,40,35500,0,2300,1,0,1,1,0.0,16,False,,0,,0.17,0.45,0.65,0.01,6pm-9pm,3,1,0.13,5600,29,5,0.384,2,587,False,False,False,False,False,False,AI Only,N/A,N/A,False,0,False,835,0.973,Low Risk,SMS,Paid
WAT-003735,Abdullah Al-Balawi,1730720478,0535571304,2020-04-25,70,35,Male,Saudi,Riyadh,Semi-Government,Home Finance,437500,352000,3220,7.46,300,230,True,1,1-30 DPD,11,Stable,0,0.72,0.01,0.52,50,83500,0,1000,0,0,0,0,,0,True,2026-04-11,3500,AI,0.24,0.35,0.56,0.04,6pm-9pm,4,1,0.21,19400,1,7,0.166,1,800,False,False,False,False,False,False,AI Only,N/A,N/A,True,5,True,839,0.98,Low Risk,SMS,Paid
WAT-003736,Maha Al-Enazi,1539520855,0514723325,2023-08-12,31,25,Female,Saudi,Riyadh,Private - SME,Auto Finance,45500,19000,1080,6.44,48,17,True,246,Write-off,256,Worsening,6,0.31,0.74,0.22,9,2000,6,0,16,6,10,3,0.38,6,True,2026-04-07,1800,AI,0.92,0.59,0.77,0.13,3pm-6pm,7,20,0.62,12300,1,7,0.088,1,426,True,False,False,True,False,False,Human Led,Hamad Al-Asmari,AGT-023,True,10,False,311,0.02,Very High Risk,Human Agent,Not Paid
WAT-003737,Hessa Al-Zahrani,2982360372,0525372391,2021-04-29,58,39,Female,Expat-Asian,Riyadh,Private - SME,Personal Finance,48500,3500,1470,5.84,36,0,False,21,1-30 DPD,64,Improving,0,0.56,0.16,0.37,32,17500,0,1300,0,0,0,0,,0,False,,0,,0.46,0.38,0.5,0.12,6pm-9pm,5,3,0.3,3600,27,3,0.408,1,481,False,False,False,False,False,False,AI Only,N/A,N/A,False,0,False,839,0.98,Low Risk,SMS,Paid
WAT-003738,Fatima Al-Harbi,1967256147,0562182471,2019-10-29,76,27,Female,Saudi,Riyadh,Government,Personal Finance,42500,14000,1010,6.68,48,0,False,23,1-30 DPD,40,Stable,2,0.55,0.54,0.42,41,17500,1,0,1,0,1,1,0.0,41,False,,0,,0.25,0.63,0.73,0.35,12pm-3pm,1,3,0.19,9700,1,7,0.104,3,554,False,False,False,False,False,False,AI Only,N/A,N/A,False,0,False,766,0.847,Low Risk,SMS,Paid
WAT-003739,Mohammed Al-Bishi,1290618219,0592690830,2022-06-02,45,32,Male,Saudi,Other,Private - SME,Home Finance,656500,504000,6530,8.66,180,135,True,70,61-90 DPD,97,Worsening,5,0.49,0.29,0.38,22,54500,4,0,6,2,4,3,0.33,40,True,2026-04-08,4300,AI,0.2,0.2,0.26,0.17,12pm-3pm,18,11,0.17,6000,27,3,0.9,2,400,False,False,False,False,False,False,Human Led,Wafa Al-Shammari,AGT-028,False,0,False,489,0.344,High Risk,AI Voice,Not Paid
WAT-003740,Sultan Al-Thubaiti,1904461270,0595131691,2022-02-13,49,37,Male,Saudi,Other,Government,Auto Finance,97500,33500,2410,8.74,48,0,True,34,31-60 DPD,39,Worsening,3,0.47,0.63,0.43,23,24000,1,0,3,2,1,1,0.67,39,True,2026-03-29,1400,AI,0.23,0.35,0.43,0.0,6pm-9pm,3,2,0.17,7200,25,1,0.335,1,714,True,True,False,False,False,False,AI Only,N/A,N/A,True,10,False,811,0.929,Low Risk,SMS,Pending
WAT-003741,Turki Al-Mutairi,2736670073,0571420511,2024-03-05,24,46,Male,Expat-Arab,Riyadh,Retired,Personal Finance,59500,41000,1210,7.98,60,36,False,19,1-30 DPD,61,Stable,2,0.9,0.25,0.91,21,23000,1,0,1,0,1,0,0.0,36,False,,0,,0.13,0.23,0.31,0.18,After 9pm,1,1,0.12,4800,1,7,0.252,3,439,False,False,False,False,False,False,AI + Human,Talal Al-Enezi,AGT-027,False,0,False,826,0.957,Low Risk,SMS,Paid
WAT-003742,Ghada Al-Enazi,1115055472,0524770596,2023-09-01,30,50,Female,Saudi,Riyadh,Military/Security,Personal Finance,29000,8000,890,6.93,36,6,False,57,31-60 DPD,90,Stable,4,0.42,0.6,0.43,12,4500,1,0,2,1,1,0,0.5,24,False,,0,,0.41,0.28,0.45,0.01,6pm-9pm,5,6,0.3,13600,25,1,0.065,0,571,False,True,False,False,False,False,AI + Human,Talal Al-Enezi,AGT-027,False,0,False,839,0.98,Low Risk,SMS,Paid
WAT-003743,Khalid Al-Dosari,1386084131,0567752190,2023-08-26,30,38,Male,Saudi,Riyadh,Military/Security,Personal Finance,76500,34000,1870,8.03,48,18,False,1,1-30 DPD,6,Improving,2,0.78,0.03,0.53,23,23000,1,0,1,0,1,0,0.0,33,False,,0,,0.39,0.2,0.23,0.02,3pm-6pm,3,4,0.32,17500,1,7,0.107,3,631,False,False,False,False,False,False,AI Only,N/A,N/A,False,0,False,833,0.969,Low Risk,SMS,Paid
WAT-003744,Reem Al-Bogami,1751525552,0513460636,2023-02-21,37,36,Female,Saudi,Dammam,Private - SME,Personal Finance,38500,19000,940,7.73,48,11,False,58,31-60 DPD,81,Stable,6,0.41,0.22,0.39,15,5500,2,0,4,2,2,1,0.5,42,False,,0,,0.15,0.29,0.43,0.02,12pm-3pm,7,3,0.09,12700,26,2,0.074,2,578,False,False,False,False,False,False,AI + Human,Omar Al-Omari,AGT-017,False,0,False,763,0.841,Low Risk,SMS,Paid
WAT-003745,Mona Al-Enazi,2898936080,0517708349,2020-01-13,74,36,Female,Expat-Asian,Riyadh,Semi-Government,Personal Finance,162000,15000,7180,5.95,24,0,False,260,Write-off,269,Worsening,1,0.38,0.79,0.42,28,84500,7,0,17,4,13,4,0.24,25,True,2026-03-28,8800,AI,0.34,0.23,0.32,0.24,3pm-6pm,22,15,0.23,13100,29,5,0.548,0,565,False,False,False,False,False,False,Human Led,Sara Al-Mutairi,AGT-004,False,0,False,311,0.02,Very High Risk,Human Agent,Not Paid
WAT-003746,Adel Al-Anazi,1578546697,0521010769,2025-04-03,11,55,Male,Saudi,Jeddah,Semi-Government,Personal Finance,67000,55500,2090,7.63,36,25,False,350,Write-off,381,Worsening,1,0.0,1.0,0.0,1,0,12,0,17,3,14,3,0.18,9,False,,0,,0.48,0.23,0.39,0.03,Before 9am,36,19,0.33,18800,1,7,0.111,3,680,False,False,False,False,False,False,Human Led,Nawaf Al-Anazi,AGT-011,False,0,False,311,0.02,Very High Risk,Human Agent,Not Paid
WAT-003747,Hamad Al-Shehri,1950252041,0517894227,2019-12-15,75,53,Male,Saudi,Riyadh,Private - SME,Personal Finance,68000,21000,2090,6.78,36,0,False,46,31-60 DPD,62,Improving,1,0.7,0.18,0.57,52,62000,2,0,2,1,1,1,0.5,13,False,,0,,0.29,0.28,0.48,0.06,6pm-9pm,8,3,0.25,4200,27,3,0.498,1,577,False,False,False,False,False,False,AI Only,N/A,N/A,False,0,False,839,0.98,Low Risk,SMS,Pending
WAT-003748,Faisal Al-Ghamdi,1844902974,0583927987,2021-09-09,54,43,Male,Saudi,Jeddah,Private - Large,Personal Finance,60000,24500,2730,8.73,24,0,False,18,1-30 DPD,25,Worsening,1,0.97,0.14,0.82,52,116500,0,1400,2,0,2,1,0.0,28,True,2026-04-05,3100,AI,0.23,0.18,0.27,0.2,6pm-9pm,6,1,0.15,8000,28,4,0.341,0,683,False,False,False,True,False,False,AI Only,N/A,N/A,False,0,False,839,0.98,Low Risk,SMS,Pending
WAT-003749,Bandar Al-Zahrani,1885967052,0596036908,2020-07-22,68,42,Male,Saudi,Riyadh,Self-Employed,Personal Finance,250000,21000,6100,8.01,48,0,False,444,Write-off,489,Worsening,4,0.07,1.0,0.05,4,1000,18,0,18,2,16,4,0.11,5,True,2026-04-01,8100,AI,0.43,0.37,0.63,0.02,12pm-3pm,33,13,0.34,18300,28,4,0.333,4,693,False,False,False,False,False,True,Human Led,Nawaf Al-Anazi,AGT-011,True,25,False,311,0.02,Very High Risk,Human Agent,Not Paid
WAT-003750,Maha Al-Bogami,1276461572,0517058931,2021-01-02,62,35,Female,Saudi,Dammam,Private - Large,Gold Finance,34500,8000,1580,8.96,24,0,True,61,61-90 DPD,75,Worsening,5,0.29,0.29,0.22,17,6000,4,0,5,1,4,3,0.2,30,True,2026-03-28,2800,Human Agent,0.1,0.37,0.42,0.14,Before 9am,19,10,0.09,10800,28,4,0.146,1,499,False,False,False,False,False,False,Human Led,Sara Al-Mutairi,AGT-004,False,0,False,602,0.55,Medium Risk,WhatsApp,Not Paid
WAT-003751,Sultan Al-Omari,1574468255,0513331222,2023-02-16,37,27,Male,Saudi,Riyadh,Government,Home Finance,976500,816500,9360,8.05,180,143,True,37,31-60 DPD,90,Worsening,6,0.32,0.18,0.23,11,23500,1,0,1,0,1,1,0.0,36,True,2026-03-26,9600,AI,0.33,0.34,0.65,0.0,6pm-9pm,13,4,0.31,10700,1,7,0.875,2,741,False,False,False,False,False,False,Human Led,Sara Al-Mutairi,AGT-004,False,0,False,324,0.043,Very High Risk,Human Agent,Not Paid
WAT-003752,Faisal Al-Harbi,1578431788,0537651726,2025-09-12,6,49,Male,Saudi,Dammam,Semi-Government,Personal Finance,39000,31000,1770,8.13,24,18,True,134,NPA,147,Worsening,6,0.24,0.45,0.19,1,500,4,0,6,1,5,0,0.17,28,False,,0,,0.45,0.36,0.65,0.17,9am-12pm,19,10,0.33,20100,1,7,0.088,1,504,False,False,False,False,False,False,Human Led,Reem Al-Dosari,AGT-010,False,0,False,334,0.061,Very High Risk,Human Agent,Not Paid
WAT-003753,Turki Al-Harbi,1468645897,0574087311,2020-06-18,69,39,Male,Saudi,Asir,Semi-Government,Personal Finance,101000,31000,4640,9.48,24,0,True,12,1-30 DPD,57,Improving,2,0.56,0.13,0.55,38,97000,1,0,2,0,2,2,0.0,29,False,,0,,0.32,0.67,1.0,0.1,6pm-9pm,0,2,0.28,13700,1,7,0.339,3,639,False,False,False,False,False,False,AI Only,N/A,N/A,False,0,False,788,0.888,Low Risk,SMS,Pending
WAT-003754,Ahmed Al-Balawi,1595558298,0565883914,2020-03-03,72,34,Male,Saudi,Madinah,Private - SME,Personal Finance,24000,8500,1080,7.73,24,0,False,87,61-90 DPD,139,Worsening,4,0.56,0.79,0.39,40,17000,3,0,5,3,2,2,0.6,41,False,,0,,0.67,0.26,0.41,0.19,3pm-6pm,16,12,0.49,3000,28,4,0.36,1,524,False,False,False,False,False,False,Human Led,Waleed Al-Bishi,AGT-019,False,0,False,750,0.818,Low Risk,SMS,Paid
WAT-003755,Rayan Al-Ahmadi,1801095804,0512963945,2023-04-19,35,28,Male,Saudi,Jeddah,Private - SME,Personal Finance,72500,25000,1800,8.92,48,13,True,16,1-30 DPD,26,Improving,2,0.8,0.11,0.86,28,43500,1,0,2,0,2,2,0.0,10,True,2026-04-11,900,AI,0.04,0.15,0.24,0.08,9am-12pm,6,3,0.03,7800,30,6,0.231,5,855,True,False,False,False,False,False,AI + Human,Nora Al-Khalid,AGT-002,False,0,False,568,0.488,Medium Risk,WhatsApp,Paid
WAT-003756,Nasser Al-Subaie,1637388547,0543214283,2022-07-09,44,40,Male,Saudi,Riyadh,Private - Large,Auto Finance,108000,21000,2560,6.55,48,4,True,48,31-60 DPD,86,Stable,4,0.25,0.46,0.16,11,4500,1,0,2,1,1,0,0.5,29,False,,0,,0.63,0.42,0.55,0.17,3pm-6pm,2,8,0.4,11800,1,7,0.217,5,680,False,False,False,False,False,False,AI Only,N/A,N/A,False,0,False,655,0.646,Medium Risk,WhatsApp,Paid
WAT-003757,Bandar Al-Balawi,1822862248,0586485333,2025-03-08,12,42,Male,Saudi,Jeddah,Private - Large,Personal Finance,64000,50500,1970,6.94,36,24,False,242,Write-off,265,Stable,3,0.0,0.66,0.0,1,0,13,0,6,1,5,3,0.17,22,False,,0,,0.55,0.57,0.92,0.01,After 9pm,33,9,0.51,3300,27,3,0.597,2,611,False,False,False,False,False,False,Human Led,Maha Al-Shehri,AGT-008,False,0,False,311,0.02,Very High Risk,Human Agent,Pending
WAT-003758,Mishal Al-Juhani,1677444975,0512653564,2025-04-06,11,42,Male,Saudi,Jeddah,Private - Large,Gold Finance,27500,3000,4680,6.84,6,0,False,90,61-90 DPD,105,Improving,5,0.2,0.27,0.14,2,1500,3,0,7,1,6,4,0.14,10,True,2026-04-09,2600,AI,0.34,0.52,0.85,0.13,9am-12pm,13,6,0.32,6000,26,2,0.78,2,567,False,False,False,False,False,False,AI + Human,Abeer Al-Enazi,AGT-026,False,0,False,314,0.026,Very High Risk,Human Agent,Pending
WAT-003759,Lama Al-Ahmadi,1560418212,0533020063,2024-06-17,21,31,Female,Saudi,Madinah,Private - Large,Personal Finance,50000,35000,970,6.19,60,39,True,72,61-90 DPD,81,Stable,2,0.19,0.57,0.19,3,500,2,0,4,2,2,2,0.5,4,False,,0,,0.44,0.6,0.74,0.35,3pm-6pm,4,13,0.4,13700,1,7,0.071,1,503,False,False,False,False,False,False,Human Led,Lama Al-Ahmadi,AGT-012,False,0,False,545,0.446,High Risk,AI Voice,Pending
WAT-003760,Nasser Al-Ghamdi,1582714051,0547302894,2023-05-10,34,59,Male,Saudi,Riyadh,Self-Employed,Auto Finance,142000,13500,4500,8.79,36,2,True,109,NPA,130,Worsening,3,0.32,0.31,0.27,10,12000,9,0,6,2,4,3,0.33,17,True,2026-04-05,7800,AI,0.41,0.46,0.59,0.33,12pm-3pm,59,12,0.29,4100,27,3,0.9,2,893,False,False,False,False,False,False,Human Led,Dana Al-Subaie,AGT-014,True,25,False,321,0.038,Very High Risk,Human Agent,Pending
WAT-003761,Omar Al-Shahrani,1963756341,0572285831,2023-04-17,35,53,Male,Saudi,Jeddah,Private - Large,Personal Finance,174000,74000,4280,8.4,48,13,False,67,61-90 DPD,88,Improving,5,0.43,0.4,0.36,15,23000,4,0,6,3,3,3,0.5,35,True,2026-04-01,5100,Human Agent,0.41,0.12,0.2,0.1,12pm-3pm,15,11,0.38,25600,1,7,0.167,1,417,False,False,False,False,False,False,Human Led,Abeer Al-Enazi,AGT-026,False,0,False,408,0.197,High Risk,AI Voice,Not Paid
WAT-003762,Turki Al-Bogami,2776257673,0519667925,2019-09-03,78,46,Male,Expat-Asian,Other,Private - SME,Small Business Finance,104500,10000,9000,6.21,12,0,False,8,1-30 DPD,49,Improving,0,0.61,0.29,0.49,47,207500,0,3100,2,1,1,1,0.5,11,True,2026-04-06,11700,Human Agent,0.1,0.52,0.74,0.05,9am-12pm,4,1,0.09,13200,1,7,0.682,0,718,False,False,False,False,False,False,AI Only,N/A,N/A,False,0,False,837,0.976,Low Risk,SMS,Paid
WAT-003763,Tariq Al-Omari,1438508908,0588873023,2023-02-27,36,55,Male,Saudi,Makkah,Government,Personal Finance,37000,8500,1150,7.38,36,0,False,96,NPA,155,Worsening,3,0.0,0.4,0.0,1,0,9,0,7,3,4,1,0.43,30,False,,0,,0.25,0.83,0.93,0.04,6pm-9pm,28,11,0.2,10700,26,2,0.107,1,547,False,False,False,False,False,True,Human Led,Bader Al-Mutlaq,AGT-029,True,20,True,423,0.223,High Risk,AI Voice,Pending
WAT-003764,Majed Al-Khaldi,1505362760,0551112895,2024-03-30,23,48,Male,Saudi,Riyadh,Private - SME,Home Finance,383000,318500,4200,5.73,120,97,True,82,61-90 DPD,119,Worsening,1,0.62,0.84,0.52,14,30500,3,0,4,2,2,2,0.5,11,True,2026-03-25,3500,AI,0.18,0.15,0.17,0.06,After 9pm,23,12,0.15,4400,30,6,0.9,3,609,False,False,False,False,False,False,Human Led,Dina Al-Habdan,AGT-030,False,0,False,397,0.176,Very High Risk,Human Agent,Not Paid
WAT-003765,Waleed Al-Rashidi,1580200885,0542815284,2023-09-22,30,33,Male,Saudi,Jeddah,Self-Employed,Personal Finance,42500,18000,1880,5.75,24,0,False,98,NPA,144,Stable,5,0.27,0.36,0.24,8,3500,6,0,6,1,5,4,0.17,41,False,,0,,0.75,0.58,0.94,0.23,3pm-6pm,22,6,0.53,10500,1,7,0.179,1,663,False,False,False,False,False,False,Human Led,Faisal Al-Rashidi,AGT-001,True,30,False,391,0.166,Very High Risk,Human Agent,Pending
